order_date,delivery_date,client_id,client_name,product_family,quantity,unit_price,revenue,on_time,non_conformity,unit_cost,margin,margin_rate
2023-07-25,2023-09-13,CL020,Hutchinson,Tôlerie,30,171.73,5151.9,Yes,No,229.05,-1719.6,-33.38
2024-03-26,2024-04-05,CL012,Alstom,Tôlerie,3252,412.13,1340246.76,Yes,No,74.13,1099176.0,82.01
2024-02-20,2024-04-02,CL023,Figeac Aero,Emboutissage,1048,6.54,6853.92,Yes,No,4.35,2295.12,33.49
2022-12-29,2023-01-22,CL004,Safran,Tôlerie,4665,389.2,1815618.0,Yes,No,244.52,674932.2,37.17
2023-07-11,2023-08-01,CL023,Figeac Aero,Découpage,1119,2.51,2808.69,Yes,No,1.7,906.39,32.27
2022-12-22,2023-02-17,CL016,Soitec,Tôlerie,3781,189.38,716045.78,Yes,No,335.25,-551534.47,-77.03
2022-07-10,2022-07-29,CL023,Figeac Aero,Chaudronnerie,381,1069.06,407311.86,Yes,No,906.35,61992.51,15.22
2023-02-26,2023-03-23,CL016,Soitec,Tôlerie,4923,195.38,961855.74,No,No,104.3,448386.84,46.62
2023-12-01,2024-01-25,CL001,Renault,Emboutissage,1184,8.55,10123.2,Yes,No,3.72,5718.72,56.49
2022-01-07,2022-01-19,CL022,Mecachrome,Emboutissage,1174,3.68,4320.32,Yes,No,4.96,-1502.72,-34.78
2022-05-13,2022-07-06,CL025,Manoir Industries,Découpage,1102,3.47,3823.94,Yes,No,1.34,2347.26,61.38
2023-07-11,2023-07-29,CL002,Stellantis,Emboutissage,1293,2.23,2883.39,Yes,No,1.2,1331.79,46.19
2024-04-05,2024-06-01,CL030,Ugitech,Tôlerie,2021,359.09,725720.89,Yes,Yes,218.78,283566.51,39.07
2024-01-31,2024-03-14,CL003,Airbus,Chaudronnerie,855,1843.94,1576568.7,Yes,No,1334.32,435725.1,27.64
2024-11-20,2024-12-13,CL026,Hydro Extrusion,Emboutissage,2001,6.48,12966.48,Yes,No,3.76,5442.72,41.98
2023-06-19,2023-07-18,CL021,Lisi Group,Découpage,530,3.02,1600.6,Yes,No,3.2,-95.4,-5.96
2023-03-02,2023-04-03,CL025,Manoir Industries,Tôlerie,4476,482.5,2159670.0,Yes,No,298.03,825687.72,38.23
2023-11-03,2023-12-08,CL020,Hutchinson,Découpage,4206,3.32,13963.92,No,Yes,0.77,10725.3,76.81
2022-12-29,2023-02-06,CL017,Dassault Aviation,Emboutissage,4766,3.34,15918.44,No,No,5.16,-8674.12,-54.49
2022-03-23,2022-04-25,CL020,Hutchinson,Emboutissage,252,3.63,914.76,Yes,No,3.44,47.88,5.23
2022-12-22,2023-01-22,CL022,Mecachrome,Découpage,2810,3.67,10312.7,Yes,No,1.1,7221.7,70.03
2023-08-12,2023-08-28,CL021,Lisi Group,Tôlerie,4617,380.95,1758846.15,Yes,No,251.39,598178.52,34.01
2022-10-22,2022-12-14,CL030,Ugitech,Emboutissage,2906,3.73,10839.38,No,No,5.38,-4794.9,-44.24
2024-12-05,2025-01-03,CL029,Timet,Chaudronnerie,2612,821.62,2146071.44,Yes,No,366.67,1188329.4,55.37
2022-01-17,2022-02-13,CL001,Renault,Emboutissage,2283,9.92,22647.36,Yes,No,6.46,7899.18,34.88
2022-12-26,2023-01-22,CL020,Hutchinson,Tôlerie,1551,95.88,148709.88,Yes,No,271.61,-272557.23,-183.28
2024-05-15,2024-07-03,CL006,Schneider Electric,Emboutissage,2775,4.64,12876.0,Yes,No,6.58,-5383.5,-41.81
2023-12-01,2023-12-20,CL029,Timet,Découpage,2124,0.78,1656.72,Yes,Yes,1.31,-1125.72,-67.95
2023-03-24,2023-05-06,CL015,Forvia,Emboutissage,4501,8.39,37763.39,No,No,6.62,7966.77,21.1
2024-05-05,2024-06-13,CL026,Hydro Extrusion,Emboutissage,4717,1.83,8632.11,Yes,No,3.02,-5613.23,-65.03
2022-12-31,2023-01-30,CL026,Hydro Extrusion,Tôlerie,3093,353.3,1092756.9,Yes,No,52.0,931920.9,85.28
2023-11-06,2023-12-26,CL014,Plastic Omnium,Découpage,1867,0.75,1400.25,Yes,No,2.74,-3715.33,-265.33
2024-10-04,2024-10-21,CL020,Hutchinson,Tôlerie,779,352.78,274815.62,No,No,256.61,74916.43,27.26
2023-04-12,2023-05-05,CL015,Forvia,Emboutissage,1432,8.59,12300.88,Yes,No,4.47,5899.84,47.96
2023-02-18,2023-02-28,CL014,Plastic Omnium,Chaudronnerie,416,917.88,381838.08,Yes,No,757.27,66813.76,17.5
2023-08-09,2023-10-01,CL025,Manoir Industries,Emboutissage,2982,5.7,16997.4,No,No,0.9,14313.6,84.21
2024-09-20,2024-10-21,CL021,Lisi Group,Tôlerie,1882,230.69,434158.58,Yes,No,231.75,-1994.92,-0.46
2023-07-26,2023-08-31,CL024,Aubert & Duval,Chaudronnerie,2704,740.88,2003339.52,Yes,No,665.21,204611.68,10.21
2022-12-01,2022-12-16,CL025,Manoir Industries,Tôlerie,2279,411.47,937740.13,Yes,No,211.47,455800.0,48.61
2022-02-06,2022-03-05,CL026,Hydro Extrusion,Tôlerie,4759,172.4,820451.6,No,No,170.24,10279.44,1.25
2024-09-15,2024-10-11,CL005,Thales,Découpage,1191,3.75,4466.25,No,No,3.39,428.76,9.6
2022-10-05,2022-10-30,CL006,Schneider Electric,Chaudronnerie,1449,571.15,827596.35,Yes,No,901.18,-478213.47,-57.78
2024-07-04,2024-07-29,CL017,Dassault Aviation,Emboutissage,3063,3.25,9954.75,Yes,No,5.42,-6646.71,-66.77
2023-04-29,2023-05-17,CL011,Total Energies,Tôlerie,3343,201.41,673313.63,Yes,No,329.95,-429709.22,-63.82
2024-01-01,2024-02-13,CL016,Soitec,Emboutissage,2907,6.3,18314.1,Yes,No,4.43,5436.09,29.68
2022-07-11,2022-08-28,CL012,Alstom,Découpage,2913,2.54,7399.02,Yes,No,0.34,6408.6,86.61
2024-11-06,2024-11-29,CL015,Forvia,Découpage,238,3.85,916.3,Yes,No,0.41,818.72,89.35
2023-06-08,2023-07-21,CL023,Figeac Aero,Chaudronnerie,3969,584.42,2319562.98,Yes,No,1024.95,-1748463.57,-75.38
2024-07-06,2024-08-29,CL004,Safran,Découpage,1903,0.55,1046.65,Yes,No,1.19,-1217.92,-116.36
2023-02-05,2023-03-22,CL027,Constellium,Découpage,1323,3.99,5278.77,Yes,No,2.15,2434.32,46.12
2024-06-04,2024-07-08,CL018,Naval Group,Emboutissage,1080,8.39,9061.2,Yes,No,1.97,6933.6,76.52
2023-12-06,2024-01-22,CL021,Lisi Group,Découpage,984,0.77,757.68,Yes,No,1.16,-383.76,-50.65
2022-01-22,2022-03-04,CL028,Aperam,Découpage,1748,3.25,5681.0,No,No,1.91,2342.32,41.23
2023-04-19,2023-06-11,CL003,Airbus,Tôlerie,3295,220.19,725526.05,Yes,No,342.3,-402352.45,-55.46
2022-07-29,2022-09-21,CL022,Mecachrome,Découpage,767,4.07,3121.69,No,No,2.27,1380.6,44.23
2022-11-02,2022-11-26,CL008,Valeo,Tôlerie,3105,443.49,1377036.45,Yes,No,329.89,352728.0,25.62
2023-12-05,2023-12-25,CL023,Figeac Aero,Découpage,330,4.33,1428.9,Yes,No,3.37,316.8,22.17
2023-11-18,2023-12-29,CL003,Airbus,Découpage,2331,4.0,9324.0,Yes,No,0.97,7062.93,75.75
2022-10-12,2022-12-01,CL008,Valeo,Chaudronnerie,565,684.29,386623.85,Yes,No,532.1,85987.35,22.24
2023-12-17,2024-02-02,CL018,Naval Group,Chaudronnerie,4949,1661.4,8222268.6,Yes,No,1110.19,2727938.29,33.18
2024-02-02,2024-02-15,CL010,Legrand,Tôlerie,1396,290.07,404937.72,Yes,Yes,308.03,-25072.16,-6.19
2024-08-05,2024-09-21,CL025,Manoir Industries,Découpage,4773,0.74,3532.02,Yes,No,1.96,-5823.06,-164.86
2023-01-16,2023-02-04,CL020,Hutchinson,Emboutissage,3057,5.11,15621.27,Yes,No,6.96,-5655.45,-36.2
2023-04-05,2023-04-29,CL017,Dassault Aviation,Chaudronnerie,2437,1895.88,4620259.56,Yes,No,154.58,4243548.1,91.85
2024-10-27,2024-12-09,CL008,Valeo,Emboutissage,2014,8.99,18105.86,Yes,No,2.59,12889.6,71.19
2022-01-29,2022-02-17,CL023,Figeac Aero,Chaudronnerie,1940,384.08,745115.2,Yes,No,925.18,-1049734.0,-140.88
2024-06-25,2024-08-06,CL011,Total Energies,Chaudronnerie,4851,1539.43,7467774.93,Yes,No,731.31,3920190.12,52.49
2024-11-22,2024-12-29,CL029,Timet,Découpage,4780,4.13,19741.4,Yes,No,0.67,16538.8,83.78
2024-05-28,2024-06-05,CL005,Thales,Chaudronnerie,2173,688.5,1496110.5,No,No,603.41,184900.57,12.36
2022-03-20,2022-04-11,CL026,Hydro Extrusion,Emboutissage,3877,5.24,20315.48,Yes,No,0.86,16981.26,83.59
2024-08-04,2024-08-19,CL013,Michelin,Chaudronnerie,2436,1479.78,3604744.08,Yes,No,949.86,1290885.12,35.81
2023-04-04,2023-04-19,CL021,Lisi Group,Tôlerie,3803,247.57,941508.71,Yes,No,316.21,-261037.92,-27.73
2023-07-24,2023-09-06,CL023,Figeac Aero,Découpage,2523,1.01,2548.23,Yes,No,3.13,-5348.76,-209.9
2024-01-08,2024-01-25,CL005,Thales,Découpage,3813,3.68,14031.84,Yes,No,2.54,4346.82,30.98
2023-05-31,2023-06-28,CL024,Aubert & Duval,Tôlerie,2337,460.24,1075580.88,No,No,181.72,650901.24,60.52
2023-02-01,2023-03-12,CL027,Constellium,Tôlerie,627,343.62,215449.74,Yes,No,196.29,92375.91,42.88
2022-02-08,2022-03-22,CL013,Michelin,Tôlerie,2175,398.21,866106.75,Yes,Yes,78.13,696174.0,80.38
2024-06-05,2024-07-26,CL006,Schneider Electric,Chaudronnerie,3318,845.05,2803875.9,Yes,No,569.68,913677.66,32.59
2024-03-07,2024-04-05,CL029,Timet,Découpage,1002,1.32,1322.64,Yes,No,0.9,420.84,31.82
2022-06-06,2022-07-27,CL005,Thales,Tôlerie,1387,339.25,470539.75,Yes,No,293.68,63205.59,13.43
2024-06-02,2024-07-23,CL009,Saint-Gobain,Chaudronnerie,4391,789.99,3468846.09,Yes,No,1292.59,-2206916.6,-63.62
2024-08-31,2024-10-10,CL027,Constellium,Tôlerie,3184,437.03,1391503.52,Yes,No,204.13,741553.6,53.29
2024-11-11,2024-11-26,CL016,Soitec,Emboutissage,4792,2.1,10063.2,Yes,No,5.28,-15238.56,-151.43
2024-04-28,2024-05-28,CL002,Stellantis,Emboutissage,1315,4.9,6443.5,Yes,No,1.47,4510.45,70.0
2024-01-18,2024-02-01,CL001,Renault,Découpage,4843,2.29,11090.47,Yes,No,2.25,193.72,1.75
2024-09-15,2024-09-28,CL008,Valeo,Chaudronnerie,3088,1888.5,5831688.0,Yes,No,1025.52,2664882.24,45.7
2022-01-21,2022-03-04,CL028,Aperam,Emboutissage,2696,2.38,6416.48,Yes,No,3.55,-3154.32,-49.16
2022-10-30,2022-11-23,CL019,MBDA,Emboutissage,2993,1.09,3262.37,Yes,No,2.23,-3412.02,-104.59
2024-05-18,2024-05-27,CL030,Ugitech,Chaudronnerie,2533,628.55,1592117.15,Yes,No,1245.49,-1562709.02,-98.15
2022-03-25,2022-04-28,CL011,Total Energies,Tôlerie,3592,419.12,1505479.04,Yes,No,269.02,539159.2,35.81
2023-07-24,2023-08-05,CL028,Aperam,Chaudronnerie,1495,576.78,862286.1,Yes,No,1273.82,-1042074.8,-120.85
2024-07-22,2024-09-10,CL012,Alstom,Tôlerie,2110,158.4,334224.0,No,No,292.8,-283584.0,-84.85
2024-10-05,2024-11-24,CL012,Alstom,Emboutissage,4591,2.17,9962.47,Yes,No,6.94,-21899.07,-219.82
2024-03-03,2024-03-30,CL007,Faurecia,Emboutissage,3725,7.44,27714.0,Yes,No,1.91,20599.25,74.33
2024-03-02,2024-04-05,CL026,Hydro Extrusion,Emboutissage,2011,1.62,3257.82,Yes,No,1.25,744.07,22.84
2023-05-07,2023-06-22,CL013,Michelin,Découpage,1397,1.99,2780.03,Yes,Yes,1.38,852.17,30.65
2022-07-27,2022-08-03,CL027,Constellium,Découpage,3193,1.77,5651.61,No,No,0.71,3384.58,59.89
2024-12-19,2025-01-30,CL008,Valeo,Découpage,1040,3.0,3120.0,Yes,No,1.97,1071.2,34.33
2023-03-06,2023-04-02,CL029,Timet,Chaudronnerie,1775,1514.75,2688681.25,Yes,No,937.62,1024405.75,38.1
2024-09-11,2024-10-30,CL029,Timet,Emboutissage,4773,5.8,27683.4,Yes,No,4.34,6968.58,25.17
2023-06-04,2023-07-15,CL022,Mecachrome,Emboutissage,1230,9.38,11537.4,Yes,No,2.33,8671.5,75.16
2023-08-14,2023-09-02,CL028,Aperam,Chaudronnerie,4940,1912.6,9448244.0,Yes,No,1285.12,3099751.2,32.81
2024-11-16,2025-01-10,CL026,Hydro Extrusion,Découpage,4981,2.13,10609.53,Yes,No,0.37,8766.56,82.63
2022-07-18,2022-08-03,CL030,Ugitech,Chaudronnerie,3816,1599.82,6104913.12,Yes,No,578.5,3897357.12,63.84
2023-01-22,2023-03-22,CL009,Saint-Gobain,Découpage,2424,3.82,9259.68,Yes,No,2.6,2957.28,31.94
2022-12-15,2023-02-03,CL007,Faurecia,Emboutissage,4355,9.04,39369.2,Yes,No,5.53,15286.05,38.83
2024-08-17,2024-10-09,CL026,Hydro Extrusion,Tôlerie,1628,251.57,409555.96,Yes,No,166.08,139177.72,33.98
2023-11-24,2024-01-22,CL021,Lisi Group,Découpage,1273,2.89,3678.97,Yes,No,0.35,3233.42,87.89
2023-01-13,2023-01-29,CL024,Aubert & Duval,Emboutissage,881,4.74,4175.94,Yes,No,4.59,132.15,3.16
2024-06-17,2024-08-08,CL015,Forvia,Emboutissage,844,8.65,7300.6,Yes,No,1.1,6372.2,87.28
2024-07-04,2024-07-23,CL002,Stellantis,Tôlerie,2832,153.37,434343.84,Yes,No,68.97,239020.8,55.03
2023-06-11,2023-07-24,CL023,Figeac Aero,Emboutissage,928,3.16,2932.48,Yes,Yes,4.8,-1521.92,-51.9
2024-01-04,2024-02-17,CL020,Hutchinson,Emboutissage,1734,4.35,7542.9,Yes,No,2.67,2913.12,38.62
2022-07-25,2022-08-24,CL025,Manoir Industries,Découpage,2423,1.54,3731.42,Yes,No,1.41,314.99,8.44
2023-03-31,2023-04-08,CL012,Alstom,Découpage,1323,3.02,3995.46,Yes,No,1.86,1534.68,38.41
2023-06-05,2023-07-03,CL001,Renault,Tôlerie,4508,110.52,498224.16,Yes,No,343.25,-1049146.84,-210.58
2024-10-13,2024-11-05,CL023,Figeac Aero,Tôlerie,2115,194.08,410479.2,No,No,339.11,-306738.45,-74.73
2024-08-13,2024-09-24,CL022,Mecachrome,Emboutissage,2578,9.22,23769.16,Yes,No,3.32,15210.2,63.99
2023-12-27,2024-01-16,CL008,Valeo,Découpage,1148,2.34,2686.32,Yes,No,1.15,1366.12,50.85
2024-10-10,2024-10-26,CL005,Thales,Tôlerie,219,386.71,84689.49,No,No,130.32,56149.41,66.3
2023-05-16,2023-06-26,CL015,Forvia,Tôlerie,1074,101.06,108538.44,Yes,No,119.67,-19987.14,-18.41
2022-04-27,2022-05-28,CL001,Renault,Chaudronnerie,4921,645.62,3177096.02,Yes,No,810.63,-812014.21,-25.56
2023-01-21,2023-01-30,CL001,Renault,Tôlerie,2230,413.31,921681.3,Yes,No,226.16,417344.5,45.28
2023-08-07,2023-09-29,CL025,Manoir Industries,Emboutissage,243,7.87,1912.41,Yes,No,3.78,993.87,51.97
2023-01-30,2023-03-15,CL010,Legrand,Découpage,802,2.24,1796.48,Yes,No,1.61,505.26,28.12
2024-12-23,2025-01-15,CL022,Mecachrome,Tôlerie,3120,479.48,1495977.6,Yes,No,101.55,1179141.6,78.82
2023-12-22,2024-01-09,CL010,Legrand,Chaudronnerie,2176,1839.16,4002012.16,Yes,No,747.96,2374451.2,59.33
2022-03-13,2022-05-10,CL021,Lisi Group,Découpage,344,4.83,1661.52,Yes,Yes,1.39,1183.36,71.22
2022-10-01,2022-10-31,CL015,Forvia,Tôlerie,1369,242.56,332064.64,Yes,No,205.6,50598.24,15.24
2022-12-04,2023-01-08,CL017,Dassault Aviation,Chaudronnerie,1224,555.45,679870.8,Yes,No,990.74,-532794.96,-78.37
2023-08-30,2023-10-18,CL022,Mecachrome,Tôlerie,4429,332.0,1470428.0,No,No,234.49,431871.79,29.37
2022-06-15,2022-07-16,CL006,Schneider Electric,Découpage,293,3.58,1048.94,No,No,1.78,527.4,50.28
2022-01-11,2022-02-22,CL003,Airbus,Découpage,222,1.06,235.32,Yes,No,2.08,-226.44,-96.23
2023-12-30,2024-01-31,CL013,Michelin,Découpage,1668,4.04,6738.72,No,No,1.21,4720.44,70.05
2024-03-11,2024-04-24,CL016,Soitec,Emboutissage,4088,1.16,4742.08,Yes,No,0.85,1267.28,26.72
2022-04-12,2022-04-19,CL008,Valeo,Tôlerie,4857,267.23,1297936.11,No,No,231.88,171694.95,13.23
2024-02-18,2024-03-15,CL030,Ugitech,Emboutissage,1427,3.98,5679.46,Yes,Yes,2.29,2411.63,42.46
2022-08-02,2022-09-05,CL015,Forvia,Découpage,2396,3.83,9176.68,Yes,No,2.44,3330.44,36.29
2023-02-05,2023-02-27,CL017,Dassault Aviation,Chaudronnerie,1804,762.97,1376397.88,Yes,No,1081.23,-574141.04,-41.71
2023-08-11,2023-10-03,CL017,Dassault Aviation,Tôlerie,114,422.06,48114.84,Yes,No,323.52,11233.56,23.35
2024-06-07,2024-06-30,CL022,Mecachrome,Emboutissage,4875,6.35,30956.25,Yes,No,6.74,-1901.25,-6.14
2024-12-05,2025-01-20,CL026,Hydro Extrusion,Tôlerie,3903,407.25,1589496.75,No,No,38.32,1439933.79,90.59
2023-08-15,2023-09-18,CL013,Michelin,Chaudronnerie,3855,1980.81,7636022.55,Yes,No,1387.87,2285783.7,29.93
2022-04-02,2022-04-20,CL017,Dassault Aviation,Emboutissage,3700,7.11,26307.0,Yes,No,5.0,7807.0,29.68
2023-11-04,2023-12-07,CL006,Schneider Electric,Découpage,3302,4.93,16278.86,Yes,No,2.36,8486.14,52.13
2023-12-15,2024-02-12,CL017,Dassault Aviation,Emboutissage,388,1.26,488.88,Yes,No,0.8,178.48,36.51
2024-07-24,2024-09-10,CL016,Soitec,Tôlerie,3303,202.16,667734.48,Yes,No,306.29,-343941.39,-51.51
2022-08-30,2022-10-22,CL014,Plastic Omnium,Tôlerie,3339,98.53,328991.67,Yes,No,80.83,59100.3,17.96
2022-01-02,2022-02-07,CL013,Michelin,Tôlerie,4818,168.04,809616.72,Yes,No,298.76,-629808.96,-77.79
2022-08-13,2022-09-29,CL006,Schneider Electric,Tôlerie,3448,427.5,1474020.0,Yes,No,39.9,1336444.8,90.67
2024-03-11,2024-04-20,CL003,Airbus,Découpage,234,0.65,152.1,Yes,No,2.37,-402.48,-264.62
2023-08-12,2023-09-24,CL014,Plastic Omnium,Emboutissage,747,5.68,4242.96,Yes,No,3.44,1673.28,39.44
2022-04-26,2022-05-08,CL014,Plastic Omnium,Découpage,245,3.05,747.25,Yes,No,0.94,516.95,69.18
2024-07-06,2024-07-19,CL015,Forvia,Découpage,4288,3.03,12992.64,Yes,No,0.64,10248.32,78.88
2022-07-13,2022-08-20,CL008,Valeo,Découpage,721,2.64,1903.44,Yes,No,1.71,670.53,35.23
2024-05-20,2024-06-27,CL029,Timet,Tôlerie,1898,405.77,770151.46,No,No,73.84,630003.14,81.8
2022-03-31,2022-05-29,CL015,Forvia,Tôlerie,4728,110.09,520505.52,Yes,No,188.23,-369445.92,-70.98
2022-05-02,2022-06-02,CL022,Mecachrome,Tôlerie,1269,189.76,240805.44,Yes,No,231.94,-53526.42,-22.23
2022-05-23,2022-07-01,CL029,Timet,Emboutissage,758,6.54,4957.32,Yes,No,5.91,477.54,9.63
2024-09-20,2024-10-03,CL027,Constellium,Chaudronnerie,3996,1443.71,5769065.16,Yes,No,995.1,1792645.56,31.07
2022-04-16,2022-06-13,CL013,Michelin,Tôlerie,3561,231.87,825689.07,Yes,No,55.54,627911.13,76.05
2024-06-05,2024-06-23,CL017,Dassault Aviation,Emboutissage,519,8.88,4608.72,Yes,No,2.64,3238.56,70.27
2023-03-04,2023-03-26,CL021,Lisi Group,Tôlerie,1833,236.97,434366.01,Yes,No,125.71,203939.58,46.95
2022-11-13,2022-12-05,CL024,Aubert & Duval,Tôlerie,4890,231.25,1130812.5,Yes,No,323.24,-449831.1,-39.78
2023-09-27,2023-11-15,CL003,Airbus,Découpage,2951,0.66,1947.66,Yes,No,3.08,-7141.42,-366.67
2022-01-09,2022-03-09,CL028,Aperam,Découpage,4242,2.98,12641.16,Yes,No,1.48,6363.0,50.34
2024-02-13,2024-03-26,CL006,Schneider Electric,Découpage,2144,3.69,7911.36,Yes,No,0.53,6775.04,85.64
2022-08-11,2022-08-30,CL005,Thales,Emboutissage,1787,2.03,3627.61,Yes,No,6.33,-7684.1,-211.82
2023-07-07,2023-07-20,CL022,Mecachrome,Chaudronnerie,1232,749.78,923728.96,No,No,1259.12,-627506.88,-67.93
2023-12-17,2024-01-28,CL026,Hydro Extrusion,Chaudronnerie,3677,1606.26,5906218.02,Yes,No,1216.98,1431382.56,24.24
2022-04-21,2022-06-13,CL017,Dassault Aviation,Emboutissage,1787,4.29,7666.23,Yes,No,6.02,-3091.51,-40.33
2022-09-08,2022-11-04,CL023,Figeac Aero,Tôlerie,1314,158.72,208558.08,Yes,No,186.28,-36213.84,-17.36
2023-01-18,2023-02-02,CL025,Manoir Industries,Emboutissage,4869,7.05,34326.45,Yes,Yes,1.82,25464.87,74.18
2022-01-07,2022-02-14,CL002,Stellantis,Tôlerie,711,138.54,98501.94,No,No,185.41,-33324.57,-33.83
2023-04-04,2023-04-21,CL026,Hydro Extrusion,Emboutissage,2999,9.06,27170.94,Yes,No,3.82,15714.76,57.84
2022-07-27,2022-08-10,CL015,Forvia,Emboutissage,161,1.95,313.95,Yes,No,3.79,-296.24,-94.36
2024-06-18,2024-07-27,CL005,Thales,Emboutissage,1335,7.36,9825.6,Yes,No,4.09,4365.45,44.43
2022-01-22,2022-02-20,CL026,Hydro Extrusion,Chaudronnerie,1311,1099.19,1441038.09,Yes,No,464.65,831881.94,57.73
2023-02-14,2023-03-17,CL020,Hutchinson,Découpage,3732,4.41,16458.12,Yes,No,1.47,10972.08,66.67
2024-06-13,2024-06-27,CL006,Schneider Electric,Emboutissage,1721,2.14,3682.94,Yes,No,3.44,-2237.3,-60.75
2023-05-30,2023-07-20,CL006,Schneider Electric,Chaudronnerie,816,1420.21,1158891.36,Yes,No,305.21,909840.0,78.51
2024-03-19,2024-04-16,CL027,Constellium,Découpage,4340,3.07,13323.8,Yes,No,1.76,5685.4,42.67
2024-05-23,2024-06-02,CL018,Naval Group,Découpage,2732,2.66,7267.12,Yes,No,2.89,-628.36,-8.65
2022-01-14,2022-03-01,CL018,Naval Group,Emboutissage,4666,5.42,25289.72,No,No,5.92,-2333.0,-9.23
2024-08-28,2024-09-06,CL004,Safran,Tôlerie,1335,374.89,500478.15,Yes,No,164.64,280683.75,56.08
2024-09-04,2024-10-09,CL017,Dassault Aviation,Tôlerie,4143,471.98,1955413.14,Yes,No,198.42,1133359.08,57.96
2024-10-10,2024-11-26,CL025,Manoir Industries,Tôlerie,1169,91.06,106449.14,Yes,No,45.6,53142.74,49.92
2024-11-01,2024-12-06,CL014,Plastic Omnium,Emboutissage,2879,1.18,3397.22,Yes,No,4.95,-10853.83,-319.49
2022-03-28,2022-05-07,CL014,Plastic Omnium,Tôlerie,4526,412.57,1867291.82,Yes,Yes,162.45,1132043.12,60.62
2024-06-27,2024-08-06,CL013,Michelin,Chaudronnerie,1252,394.7,494164.4,Yes,No,701.3,-383863.2,-77.68
2022-05-02,2022-06-05,CL007,Faurecia,Chaudronnerie,357,1976.05,705449.85,Yes,No,1240.83,262473.54,37.21
2024-01-20,2024-02-08,CL012,Alstom,Chaudronnerie,1841,1314.83,2420602.03,Yes,No,721.91,1091565.72,45.09
2023-11-16,2023-12-07,CL023,Figeac Aero,Chaudronnerie,1579,1371.56,2165693.24,Yes,No,166.7,1902473.94,87.85
2022-11-05,2022-12-04,CL015,Forvia,Découpage,3945,1.4,5523.0,Yes,No,1.03,1459.65,26.43
2023-11-26,2024-01-15,CL019,MBDA,Chaudronnerie,1928,632.56,1219575.68,Yes,No,739.28,-205756.16,-16.87
2022-10-15,2022-11-16,CL011,Total Energies,Tôlerie,3242,346.71,1124033.82,Yes,No,168.68,577173.26,51.35
2022-11-03,2022-11-13,CL015,Forvia,Emboutissage,3768,9.19,34627.92,Yes,No,6.12,11567.76,33.41
2024-07-02,2024-08-03,CL012,Alstom,Tôlerie,2365,492.08,1163769.2,Yes,No,205.77,677123.15,58.18
2023-10-24,2023-12-09,CL003,Airbus,Chaudronnerie,1407,556.46,782939.22,Yes,No,1008.94,-636639.36,-81.31
2023-07-03,2023-07-18,CL017,Dassault Aviation,Découpage,2790,1.1,3069.0,Yes,No,1.8,-1953.0,-63.64
2022-11-08,2022-11-19,CL003,Airbus,Chaudronnerie,1834,301.52,552987.68,Yes,Yes,693.97,-719753.3,-130.16
2024-05-22,2024-06-29,CL019,MBDA,Emboutissage,2501,8.81,22033.81,Yes,No,3.51,13255.3,60.16
2024-12-18,2025-01-13,CL020,Hutchinson,Tôlerie,4070,182.62,743263.4,Yes,No,164.44,73992.6,9.96
2024-07-12,2024-09-06,CL004,Safran,Emboutissage,414,1.02,422.28,Yes,No,4.09,-1270.98,-300.98
2024-01-25,2024-02-11,CL003,Airbus,Emboutissage,1731,3.01,5210.31,Yes,No,2.28,1263.63,24.25
2022-02-04,2022-02-25,CL026,Hydro Extrusion,Emboutissage,2835,4.06,11510.1,Yes,No,6.31,-6378.75,-55.42
2023-03-21,2023-04-28,CL016,Soitec,Tôlerie,3855,495.94,1911848.7,Yes,No,139.92,1372457.1,71.79
2022-04-03,2022-05-07,CL012,Alstom,Chaudronnerie,4220,1142.37,4820801.4,No,No,325.88,3445587.8,71.47
2022-12-19,2023-01-16,CL008,Valeo,Emboutissage,3202,2.84,9093.68,Yes,No,1.31,4899.06,53.87
2024-06-21,2024-08-07,CL024,Aubert & Duval,Tôlerie,74,200.67,14849.58,Yes,No,39.23,11946.56,80.45
2024-05-11,2024-06-03,CL029,Timet,Découpage,1309,1.99,2604.91,Yes,No,1.65,445.06,17.09
2022-06-08,2022-07-10,CL029,Timet,Tôlerie,4930,58.88,290278.4,No,Yes,94.1,-173634.6,-59.82
2024-08-14,2024-10-03,CL017,Dassault Aviation,Découpage,1425,1.11,1581.75,Yes,No,0.37,1054.5,66.67
2022-01-24,2022-02-06,CL007,Faurecia,Tôlerie,3603,362.84,1307312.52,Yes,No,198.81,591000.09,45.21
2023-02-08,2023-03-28,CL011,Total Energies,Chaudronnerie,978,416.45,407288.1,Yes,No,996.77,-567552.96,-139.35
2024-03-15,2024-04-16,CL018,Naval Group,Emboutissage,378,3.08,1164.24,No,No,1.24,695.52,59.74
2023-05-31,2023-07-01,CL001,Renault,Chaudronnerie,242,831.33,201181.86,No,No,720.76,26757.94,13.3
2024-01-02,2024-01-18,CL003,Airbus,Tôlerie,2252,390.98,880486.96,No,No,269.24,274158.48,31.14
2023-06-16,2023-08-06,CL004,Safran,Emboutissage,3093,6.24,19300.32,Yes,No,6.91,-2072.31,-10.74
2024-08-13,2024-09-07,CL013,Michelin,Découpage,930,3.6,3348.0,Yes,No,2.44,1078.8,32.22
2022-06-01,2022-06-18,CL006,Schneider Electric,Tôlerie,698,305.16,213001.68,No,No,112.12,134741.92,63.26
